nohup: ignoring input
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/10 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/10 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/10 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/11 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/11 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/11 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/11 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/12 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/12 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/12 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/12 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/13 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/13 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/13 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/13 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/14 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/14 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/14 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/14 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/15 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/15 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/15 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/15 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/16 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/16 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/16 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/16 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/17 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/17 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/17 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/17 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/18 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/18 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/18 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/18 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/19 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/19 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/19 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/19 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/2 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/2 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/2 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/2 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/20 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/20 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/20 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/20 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/21 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/21 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/21 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/21 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/22 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/22 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/22 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/22 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/23 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/23 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/23 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/23 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/24 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/24 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/24 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/24 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/25 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/25 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/25 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/25 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/26 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/26 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/26 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/26 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/27 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/27 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/27 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/27 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/28 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/28 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/28 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/28 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/29 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/29 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/29 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/29 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/3 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/3 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/3 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/3 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/30 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/30 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/30 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/30 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/4 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/4 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/4 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/4 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/5 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/5 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/5 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/5 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/6 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/6 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/6 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/6 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/7 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/7 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/7 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/7 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/8 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/8 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/8 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/8 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/9 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/9 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/9 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.35/9 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/1 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/1 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/1 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/1 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/10 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/10 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/10 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/10 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/11 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/11 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/11 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/11 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/12 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/12 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/12 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/12 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/13 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/13 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/13 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/13 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/14 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/14 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/14 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/14 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/15 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/15 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/15 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/15 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/16 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/16 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/16 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/16 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/17 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/17 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/17 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/17 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/18 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/18 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/18 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/18 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/19 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/19 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/19 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/19 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/2 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/2 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/2 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/2 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/20 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/20 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/20 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/20 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/21 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/21 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/21 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/21 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/22 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/22 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/22 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/22 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/23 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/23 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/23 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/23 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/24 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/24 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/24 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/24 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/25 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/25 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/25 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/25 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/26 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/26 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/26 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/26 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/27 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/27 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/27 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/27 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/28 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/28 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/28 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/28 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/29 201 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/29 226 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/29 251 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/29 276 25 finished
/scratch/GW/pool0/khui/result/2stagelowcost/comparativestd/statAP/qrels/0.4/3 201 25 finished
